0,459,12
1,458,13
2,457,14
3,456,15
4,455,16
5,454,17
6,453,18
7,452,19
8,451,20
9,450,21
10,449,22
11,448,23
12,447,24
13,446,25
14,445,26
15,444,27
16,443,28
17,442,29
18,441,30
19,440,31
20,439,32
21,438,33
22,437,34
23,436,35
24,435,36
25,434,37
26,433,38
27,432,39
28,431,40
29,430,41
30,429,42
31,428,43
32,427,44
33,426,45
34,425,46
35,424,47
36,423,48
37,422,49
38,421,50
39,420,51
40,419,52
41,418,53
42,417,54
43,416,55
44,415,56
45,414,57
46,413,58
47,412,59
48,411,60
49,410,61
50,409,62
51,408,63
52,407,64
53,406,65
54,405,66
55,404,67
56,403,68
57,402,69
58,401,70
59,400,71
60,399,72
61,398,73
62,397,74
63,396,75
64,395,76
65,394,77
66,393,78
67,392,79
68,391,80
69,390,81
70,389,82
71,388,83
72,387,84
73,386,85
74,385,86
75,384,87
76,383,88
77,382,89
78,381,90
79,380,91
80,379,92
81,378,93
82,377,94
83,376,95
84,375,96
85,374,97
86,373,98
87,372,99
88,371,100
89,370,101
90,369,102
91,368,103
92,367,104
93,366,105
94,365,106
95,364,107
96,363,108
97,362,109
98,361,110
99,360,111
100,359,112
101,358,113
102,357,114
103,356,115
104,355,116
105,354,117
106,353,118
107,352,119
108,351,120
109,350,121
110,349,122
111,348,123
112,347,124
113,346,125
114,345,126
115,344,127
116,343,128
117,342,129
118,341,130
119,340,131
120,339,132
121,338,133
122,337,134
123,336,135
124,335,136
125,334,137
126,333,138
127,332,139
128,331,140
129,330,141
130,329,142
131,328,143
132,327,144
133,326,145
134,325,146
135,324,147
136,323,148
137,322,149
138,321,150
139,320,151
140,319,152
141,318,153
142,317,154
143,316,155
144,315,156
145,314,157
146,313,158
147,312,159
148,311,160
149,310,161
150,309,162
151,308,163
152,307,164
153,306,165
154,305,166
155,304,167
156,303,168
157,302,169
158,301,170
159,300,171
160,299,172
161,298,173
162,297,174
163,296,175
164,295,176
165,294,177
166,293,178
167,292,179
168,291,180
169,290,181
170,289,182
171,288,183
172,287,184
173,286,185
174,285,186
175,284,187
176,283,188
177,282,189
178,281,190
179,280,191
180,279,192
181,278,193
182,277,194
183,276,195
184,275,196
185,274,197
186,273,198
187,272,199
188,271,200
189,270,201
190,269,202
191,268,203
192,267,204
193,266,205
194,265,206
195,264,207
196,263,208
197,262,209
198,261,210
199,260,211
200,259,212
201,258,213
202,257,214
203,256,215
204,255,216
205,254,217
206,253,218
207,252,219
208,251,220
209,250,221
210,249,222
211,248,223
212,248,224
213,248,225
214,248,226
215,248,227
216,248,228
217,248,229
218,248,230
219,248,231
220,248,232
221,248,233
222,248,234
223,248,235
224,248,236
225,248,237
226,248,238
227,248,239
228,248,240
229,248,241
230,248,242
231,248,243
232,248,244
233,248,245
234,248,246
235,248,247
236,248,248
237,248,249
238,248,250
239,248,251
240,248,252
241,248,253
242,248,254
243,248,255
244,248,256
245,248,257
246,248,258
247,248,259
248,248,260
249,248,261
250,248,262
251,248,263
252,248,264
253,248,265
254,248,266
255,248,267
256,248,268
257,248,269
258,248,270
259,248,271
260,248,272
261,248,273
262,248,274
263,248,275
264,248,276
265,248,277
266,248,278
267,248,279
268,248,280
269,248,281
270,248,282
271,248,283
272,248,284
273,248,285
274,248,286
275,248,287
276,248,288
277,248,289
278,248,290
279,248,291
280,248,292
281,248,293
282,248,294
283,248,295
284,248,296
285,248,297
286,248,298
287,248,298
