0,231,1369
1,230,1368
2,230,1368
3,230,1367
4,230,1367
5,230,1366
6,230,1366
7,230,1365
8,230,1365
9,230,1364
10,230,1364
11,230,1363
12,230,1363
13,230,1362
14,230,1362
15,230,1361
16,230,1361
17,230,1360
18,230,1360
19,230,1359
20,230,1359
21,230,1358
22,230,1358
23,230,1357
24,230,1357
25,230,1356
26,230,1356
27,230,1355
28,230,1355
29,230,1354
30,230,1354
31,230,1353
32,230,1353
33,230,1352
34,230,1352
35,230,1351
36,230,1351
37,230,1350
38,230,1350
39,230,1349
40,230,1349
41,230,1348
42,230,1348
43,230,1347
44,230,1347
45,230,1346
46,230,1346
47,230,1345
48,230,1345
49,230,1344
50,230,1344
51,230,1343
52,230,1343
53,230,1342
54,230,1342
55,230,1341
56,230,1341
57,230,1340
58,230,1340
59,230,1339
60,230,1339
61,230,1338
62,230,1338
63,230,1337
64,230,1337
65,230,1336
66,230,1336
67,230,1335
68,230,1335
69,230,1334
70,230,1334
71,230,1333
72,230,1333
73,230,1332
74,230,1332
75,230,1331
76,230,1331
77,230,1330
78,230,1330
79,230,1329
80,230,1329
81,230,1328
82,230,1328
83,230,1327
84,230,1327
85,230,1326
86,230,1326
87,230,1325
88,230,1325
89,230,1324
90,230,1324
91,230,1323
92,230,1323
93,230,1322
94,230,1322
95,230,1321
96,230,1321
97,230,1320
98,230,1320
99,230,1319
100,230,1319
101,230,1318
102,230,1318
103,230,1317
104,230,1317
105,230,1316
106,230,1316
107,230,1315
108,230,1315
109,230,1314
110,230,1314
111,230,1313
112,230,1313
113,230,1312
114,230,1312
115,230,1311
116,230,1311
117,230,1310
118,230,1310
119,230,1309
120,230,1309
121,230,1308
122,230,1308
123,230,1307
124,230,1307
125,230,1306
126,230,1306
127,230,1305
128,230,1305
129,230,1304
130,230,1304
131,230,1303
132,230,1303
133,230,1302
134,230,1302
135,230,1301
136,230,1301
137,230,1300
138,230,1300
139,230,1299
140,230,1299
141,230,1298
142,230,1298
143,230,1297
144,230,1297
145,230,1296
146,230,1296
147,230,1295
148,230,1295
149,230,1294
150,230,1294
151,230,1293
152,230,1293
153,230,1292
154,230,1292
155,230,1291
156,230,1291
157,230,1290
158,230,1290
159,230,1289
160,230,1289
161,230,1288
162,230,1288
163,230,1287
164,230,1287
165,230,1286
166,230,1286
167,230,1285
168,230,1285
169,230,1284
170,230,1284
171,230,1283
172,230,1283
173,230,1282
174,230,1282
175,230,1281
176,230,1281
177,230,1280
178,230,1280
179,230,1279
180,230,1279
181,229,1278
182,229,1278
183,229,1277
184,229,1277
185,229,1276
186,229,1276
187,229,1275
188,229,1275
189,229,1274
190,229,1274
191,229,1273
192,229,1273
193,229,1272
194,229,1272
195,229,1271
196,229,1271
197,229,1270
198,229,1270
199,229,1269
200,229,1269
201,229,1268
202,229,1268
203,229,1267
204,229,1267
205,229,1266
206,229,1266
207,229,1265
208,229,1265
209,229,1264
210,229,1264
211,229,1263
212,229,1263
213,229,1262
214,229,1262
215,229,1261
216,229,1261
217,229,1260
218,229,1260
219,229,1259
220,229,1259
221,229,1258
222,229,1258
223,229,1257
224,229,1257
225,229,1256
226,229,1256
227,229,1255
228,229,1255
229,229,1254
230,229,1254
231,229,1253
232,229,1253
233,229,1252
234,229,1252
235,229,1251
236,229,1251
237,229,1250
238,229,1250
239,229,1249
240,229,1249
241,229,1248
242,229,1248
243,229,1247
244,229,1247
245,229,1246
246,229,1246
247,229,1245
248,229,1245
249,229,1244
250,229,1244
251,229,1243
252,229,1243
253,229,1242
254,229,1242
255,229,1241
256,229,1241
257,229,1240
258,229,1240
259,229,1239
260,229,1239
261,229,1238
262,229,1238
263,229,1237
264,229,1237
265,229,1236
266,229,1236
267,229,1235
268,229,1235
269,229,1234
270,229,1234
271,229,1233
272,229,1233
273,229,1232
274,229,1232
275,229,1231
276,229,1231
277,229,1230
278,229,1230
279,229,1229
280,229,1229
281,229,1228
282,229,1228
283,229,1227
284,229,1227
285,229,1226
286,229,1226
287,229,1225
288,229,1225
289,229,1224
290,229,1224
291,229,1223
292,229,1223
293,229,1222
294,229,1222
295,229,1221
296,229,1221
297,229,1220
298,229,1220
299,229,1219
300,229,1219
301,229,1218
302,229,1218
303,229,1217
304,229,1217
305,229,1216
306,229,1216
307,229,1215
308,229,1215
309,229,1214
310,229,1214
311,229,1213
312,229,1213
313,229,1212
314,229,1212
315,229,1211
316,229,1211
317,229,1210
318,229,1210
319,229,1209
320,229,1209
321,229,1208
322,229,1208
323,229,1207
324,229,1207
325,229,1206
326,229,1206
327,229,1205
